instance,divisor,cost
20/prob20c/a/density_0.5.json,6,13920
20/prob20c/a/density_0.5.json,8,13695
20/prob20c/a/density_0.5.json,10,13800
20/prob20c/a/density_0.25.json,2,13537
20/prob20c/a/density_0.25.json,4,13204
20/prob20c/a/density_0.25.json,6,13204
20/prob20c/a/density_0.25.json,8,11700
20/prob20c/a/density_0.25.json,10,11466
20/prob20c/a/density_0.75.json,2,14923
20/prob20c/a/density_0.75.json,4,14923
20/prob20c/a/density_0.75.json,6,14613
20/prob20c/a/density_0.75.json,8,13947
20/prob20c/a/density_0.75.json,10,15040
20/prob20c/a/density_0.json,2,7045
20/prob20c/a/density_0.json,4,7679
20/prob20c/a/density_0.json,6,8719
20/prob20c/a/density_0.json,8,10195
20/prob20c/a/density_0.json,10,9975
20/prob20c/b/density_0.1.json,2,11213
20/prob20c/b/density_0.1.json,4,10363
20/prob20c/b/density_0.1.json,6,10339
20/prob20c/b/density_0.1.json,8,11446
20/prob20c/b/density_0.1.json,10,10230
20/prob20c/b/density_0.5.json,2,12482
20/prob20c/b/density_0.5.json,4,13275
20/prob20c/b/density_0.5.json,6,13374
20/prob20c/b/density_0.5.json,8,12294
20/prob20c/b/density_0.5.json,10,13266
20/prob20c/b/density_0.25.json,2,10336
20/prob20c/b/density_0.25.json,4,10625
20/prob20c/b/density_0.25.json,6,10810
20/prob20c/b/density_0.25.json,8,11939
20/prob20c/b/density_0.25.json,10,11248
20/prob20c/b/density_0.75.json,2,13913
20/prob20c/b/density_0.75.json,4,13754
20/prob20c/b/density_0.75.json,6,13963
20/prob20c/b/density_0.75.json,8,13963
20/prob20c/b/density_0.75.json,10,13412
20/prob20c/b/density_0.json,2,7045
20/prob20c/b/density_0.json,4,7679
20/prob20c/b/density_0.json,6,8719
20/prob20c/b/density_0.json,8,10195
20/prob20c/b/density_0.json,10,9975
20/prob20c/c/density_0.1.json,2,12660
20/prob20c/c/density_0.1.json,4,11958
20/prob20c/c/density_0.1.json,6,11134
20/prob20c/c/density_0.1.json,8,11096
20/prob20c/c/density_0.1.json,10,11070
20/prob20c/c/density_0.5.json,2,15860
20/prob20c/c/density_0.5.json,4,13490
20/prob20c/c/density_0.5.json,6,13830
20/prob20c/c/density_0.5.json,8,13830
20/prob20c/c/density_0.5.json,10,13830
20/prob20c/c/density_0.25.json,2,13634
20/prob20c/c/density_0.25.json,4,12133
20/prob20c/c/density_0.25.json,6,12252
20/prob20c/c/density_0.25.json,8,13912
20/prob20c/c/density_0.25.json,10,12742
20/prob20c/c/density_0.75.json,2,13285
20/prob20c/c/density_0.75.json,4,13285
20/prob20c/c/density_0.75.json,6,13297
20/prob20c/c/density_0.75.json,8,13297
20/prob20c/c/density_0.75.json,10,13297
20/prob20c/c/density_0.json,2,7045
20/prob20c/c/density_0.json,4,7679
20/prob20c/c/density_0.json,6,8719
20/prob20c/c/density_0.json,8,10195
20/prob20c/c/density_0.json,10,9975
20/prob20c/d/density_0.1.json,2,11928
20/prob20c/d/density_0.1.json,4,10007
20/prob20c/d/density_0.1.json,6,10520
20/prob20c/d/density_0.1.json,8,11016
20/prob20c/d/density_0.1.json,10,10649
20/prob20c/d/density_0.5.json,2,12169
20/prob20c/d/density_0.5.json,4,12169
20/prob20c/d/density_0.5.json,6,12790
20/prob20c/d/density_0.5.json,8,13076
20/prob20c/d/density_0.5.json,10,13076
20/prob20c/d/density_0.25.json,2,11786
20/prob20c/d/density_0.25.json,4,10517
20/prob20c/d/density_0.25.json,6,10917
20/prob20c/d/density_0.25.json,8,11800
20/prob20c/d/density_0.25.json,10,11726
20/prob20c/d/density_0.75.json,2,12875
20/prob20c/d/density_0.75.json,4,12875
20/prob20c/d/density_0.75.json,6,12875
20/prob20c/d/density_0.75.json,8,12875
20/prob20c/d/density_0.75.json,10,13591
20/prob20c/d/density_0.json,2,7045
20/prob20c/d/density_0.json,4,7679
20/prob20c/d/density_0.json,6,8719
20/prob20c/d/density_0.json,8,10195
20/prob20c/d/density_0.json,10,9975
20/prob20c/e/density_0.1.json,2,10383
20/prob20c/e/density_0.1.json,4,10383
20/prob20c/e/density_0.1.json,6,8834
20/prob20c/e/density_0.1.json,8,9512
20/prob20c/e/density_0.1.json,10,11219
20/prob20c/e/density_0.5.json,2,12183
20/prob20c/e/density_0.5.json,4,14298
20/prob20c/e/density_0.5.json,6,13683
20/prob20c/e/density_0.5.json,8,13683
20/prob20c/e/density_0.5.json,10,12615
20/prob20c/e/density_0.25.json,2,13682
20/prob20c/e/density_0.25.json,4,12896
20/prob20c/e/density_0.25.json,6,12378
20/prob20c/e/density_0.25.json,8,10890
20/prob20c/e/density_0.25.json,10,12523
20/prob20c/e/density_0.75.json,2,13470
20/prob20c/e/density_0.75.json,4,13470
20/prob20c/e/density_0.75.json,6,13011
20/prob20c/e/density_0.75.json,8,13011
20/prob20c/e/density_0.75.json,10,13034
20/prob20c/e/density_0.json,2,7045
20/prob20c/e/density_0.json,4,7679
20/prob20c/e/density_0.json,6,8719
20/prob20c/e/density_0.json,8,10195
20/prob20c/e/density_0.json,10,9975
20/prob20d/a/density_0.1.json,2,9277
20/prob20d/a/density_0.1.json,4,8770
20/prob20d/a/density_0.1.json,6,8484
20/prob20d/a/density_0.1.json,8,8063
20/prob20d/a/density_0.1.json,10,8637
20/prob20d/a/density_0.5.json,2,12744
20/prob20d/a/density_0.5.json,4,12162
20/prob20d/a/density_0.5.json,6,11567
20/prob20d/a/density_0.5.json,8,11638
20/prob20d/a/density_0.5.json,10,11323
20/prob20d/a/density_0.25.json,2,9991
20/prob20d/a/density_0.25.json,4,10347
20/prob20d/a/density_0.25.json,6,10663
20/prob20d/a/density_0.25.json,8,10663
20/prob20d/a/density_0.25.json,10,9794
20/prob20d/a/density_0.75.json,2,12755
20/prob20d/a/density_0.75.json,4,12766
20/prob20d/a/density_0.75.json,6,12534
20/prob20d/a/density_0.75.json,8,12534
20/prob20d/a/density_0.75.json,10,12766
20/prob20d/a/density_0.json,2,6601
20/prob20d/a/density_0.json,4,6929
20/prob20d/a/density_0.json,6,6632
20/prob20d/a/density_0.json,8,8641
20/prob20d/a/density_0.json,10,9413
20/prob20d/b/density_0.1.json,2,8862
20/prob20d/b/density_0.1.json,4,8962
20/prob20d/b/density_0.1.json,6,8385
20/prob20d/b/density_0.1.json,8,8804
20/prob20d/b/density_0.1.json,10,9183
20/prob20d/b/density_0.5.json,2,11161
20/prob20d/b/density_0.5.json,4,11408
20/prob20d/b/density_0.5.json,6,11244
20/prob20d/b/density_0.5.json,8,10992
20/prob20d/b/density_0.5.json,10,11044
20/prob20d/b/density_0.25.json,2,10633
20/prob20d/b/density_0.25.json,4,10334
20/prob20d/b/density_0.25.json,6,10334
20/prob20d/b/density_0.25.json,8,10334
20/prob20d/b/density_0.25.json,10,10092
20/prob20d/b/density_0.75.json,2,12894
20/prob20d/b/density_0.75.json,4,13808
20/prob20d/b/density_0.75.json,6,13168
20/prob20d/b/density_0.75.json,8,13168
20/prob20d/b/density_0.75.json,10,13586
20/prob20d/b/density_0.json,2,6601
20/prob20d/b/density_0.json,4,6929
20/prob20d/b/density_0.json,6,6632
20/prob20d/b/density_0.json,8,8641
20/prob20d/b/density_0.json,10,9413
20/prob20d/c/density_0.1.json,2,8952
20/prob20d/c/density_0.1.json,4,9733
20/prob20d/c/density_0.1.json,6,9733
20/prob20d/c/density_0.1.json,8,9616
20/prob20d/c/density_0.1.json,10,9653
20/prob20d/c/density_0.5.json,2,12765
20/prob20d/c/density_0.5.json,4,12765
20/prob20d/c/density_0.5.json,6,11863
20/prob20d/c/density_0.5.json,8,12509
20/prob20d/c/density_0.5.json,10,11833
20/prob20d/c/density_0.25.json,2,10063
20/prob20d/c/density_0.25.json,4,10278
20/prob20d/c/density_0.25.json,6,10366
20/prob20d/c/density_0.25.json,8,10271
20/prob20d/c/density_0.25.json,10,10350
20/prob20d/c/density_0.75.json,2,12469
20/prob20d/c/density_0.75.json,4,12469
20/prob20d/c/density_0.75.json,6,12469
20/prob20d/c/density_0.75.json,8,12469
20/prob20d/c/density_0.75.json,10,12383
20/prob20d/c/density_0.json,2,6601
20/prob20d/c/density_0.json,4,6929
20/prob20d/c/density_0.json,6,6632
20/prob20d/c/density_0.json,8,8641
20/prob20d/c/density_0.json,10,9413
20/prob20d/d/density_0.1.json,2,9470
20/prob20d/d/density_0.1.json,4,9672
20/prob20d/d/density_0.1.json,6,8654
20/prob20d/d/density_0.1.json,8,8654
20/prob20d/d/density_0.1.json,10,8705
20/prob20d/d/density_0.5.json,2,11234
20/prob20d/d/density_0.5.json,4,11457
20/prob20d/d/density_0.5.json,6,12293
20/prob20d/d/density_0.5.json,8,11703
20/prob20d/d/density_0.5.json,10,11369
20/prob20d/d/density_0.25.json,2,11748
20/prob20d/d/density_0.25.json,4,10129
20/prob20d/d/density_0.25.json,6,10609
20/prob20d/d/density_0.25.json,8,10349
20/prob20d/d/density_0.25.json,10,10349
20/prob20d/d/density_0.75.json,2,12754
20/prob20d/d/density_0.75.json,4,12754
20/prob20d/d/density_0.75.json,6,12759
20/prob20d/d/density_0.75.json,8,12851
20/prob20d/d/density_0.75.json,10,12925
20/prob20d/d/density_0.json,2,6601
20/prob20d/d/density_0.json,4,6929
20/prob20d/d/density_0.json,6,6632
20/prob20d/d/density_0.json,8,8641
20/prob20d/d/density_0.json,10,9413
20/prob20d/e/density_0.1.json,2,9297
20/prob20d/e/density_0.1.json,4,8951
20/prob20d/e/density_0.1.json,6,10245
20/prob20d/e/density_0.1.json,8,10107
20/prob20d/e/density_0.1.json,10,9369
20/prob20d/e/density_0.5.json,2,11872
20/prob20d/e/density_0.5.json,4,11312
20/prob20d/e/density_0.5.json,6,12277
20/prob20d/e/density_0.5.json,8,11068
20/prob20d/e/density_0.5.json,10,11951
20/prob20d/e/density_0.25.json,2,11709
20/prob20d/e/density_0.25.json,4,11025
20/prob20d/e/density_0.25.json,6,10585
20/prob20d/e/density_0.25.json,8,10585
20/prob20d/e/density_0.25.json,10,9633
20/prob20d/e/density_0.75.json,2,12756
20/prob20d/e/density_0.75.json,4,12756
20/prob20d/e/density_0.75.json,6,12424
20/prob20d/e/density_0.75.json,8,12183
20/prob20d/e/density_0.75.json,10,12559
20/prob20d/e/density_0.json,2,6601
20/prob20d/e/density_0.json,4,6929
20/prob20d/e/density_0.json,6,6632
20/prob20d/e/density_0.json,8,8641
20/prob20d/e/density_0.json,10,9413
20/prob20e/a/density_0.1.json,2,9592
20/prob20e/a/density_0.1.json,4,10243
20/prob20e/a/density_0.1.json,6,9436
20/prob20e/a/density_0.1.json,8,10401
20/prob20e/a/density_0.1.json,10,9841
20/prob20e/a/density_0.5.json,2,12853
20/prob20e/a/density_0.5.json,4,12830
20/prob20e/a/density_0.5.json,6,11928
20/prob20e/a/density_0.5.json,8,11739
20/prob20e/a/density_0.5.json,10,11649
20/prob20e/a/density_0.25.json,2,12361
20/prob20e/a/density_0.25.json,4,10114
20/prob20e/a/density_0.25.json,6,10502
20/prob20e/a/density_0.25.json,8,10510
20/prob20e/a/density_0.25.json,10,11640
20/prob20e/a/density_0.75.json,2,13342
20/prob20e/a/density_0.75.json,4,13274
20/prob20e/a/density_0.75.json,6,12505
20/prob20e/a/density_0.75.json,8,12871
20/prob20e/a/density_0.75.json,10,11751
20/prob20e/a/density_0.json,2,7379
20/prob20e/a/density_0.json,4,8478
20/prob20e/a/density_0.json,6,10085
20/prob20e/a/density_0.json,8,8662
20/prob20e/a/density_0.json,10,8718
20/prob20e/b/density_0.1.json,2,9780
20/prob20e/b/density_0.1.json,4,9734
20/prob20e/b/density_0.1.json,6,9996
20/prob20e/b/density_0.1.json,8,10744
20/prob20e/b/density_0.1.json,10,10702
20/prob20e/b/density_0.5.json,2,12835
20/prob20e/b/density_0.5.json,4,12290
20/prob20e/b/density_0.5.json,6,12336
20/prob20e/b/density_0.5.json,8,12549
20/prob20e/b/density_0.5.json,10,11458
20/prob20e/b/density_0.25.json,2,10781
20/prob20e/b/density_0.25.json,4,11377
20/prob20e/b/density_0.25.json,6,11118
20/prob20e/b/density_0.25.json,8,11319
20/prob20e/b/density_0.25.json,10,11003
20/prob20e/b/density_0.75.json,2,12132
20/prob20e/b/density_0.75.json,4,12092
20/prob20e/b/density_0.75.json,6,12029
20/prob20e/b/density_0.75.json,8,12029
20/prob20e/b/density_0.75.json,10,12092
20/prob20e/b/density_0.json,2,7379
20/prob20e/b/density_0.json,4,8478
20/prob20e/b/density_0.json,6,10085
20/prob20e/b/density_0.json,8,8662
20/prob20e/b/density_0.json,10,8718
20/prob20e/c/density_0.1.json,2,11192
20/prob20e/c/density_0.1.json,4,11225
20/prob20e/c/density_0.1.json,6,11128
20/prob20e/c/density_0.1.json,8,11394
20/prob20e/c/density_0.1.json,10,10605
20/prob20e/c/density_0.5.json,2,12237
20/prob20e/c/density_0.5.json,4,12567
20/prob20e/c/density_0.5.json,6,11877
20/prob20e/c/density_0.5.json,8,12865
20/prob20e/c/density_0.5.json,10,11790
20/prob20e/c/density_0.25.json,2,12694
20/prob20e/c/density_0.25.json,4,11645
20/prob20e/c/density_0.25.json,6,11556
20/prob20e/c/density_0.25.json,8,10778
20/prob20e/c/density_0.25.json,10,9611
20/prob20e/c/density_0.75.json,2,13058
20/prob20e/c/density_0.75.json,4,13412
20/prob20e/c/density_0.75.json,6,12961
20/prob20e/c/density_0.75.json,8,12961
20/prob20e/c/density_0.75.json,10,12961
20/prob20e/c/density_0.json,2,7379
20/prob20e/c/density_0.json,4,8478
20/prob20e/c/density_0.json,6,10085
20/prob20e/c/density_0.json,8,8662
20/prob20e/c/density_0.json,10,8718
20/prob20e/d/density_0.1.json,2,10696
20/prob20e/d/density_0.1.json,4,9248
20/prob20e/d/density_0.1.json,6,10467
20/prob20e/d/density_0.1.json,8,9921
20/prob20e/d/density_0.1.json,10,9922
20/prob20e/d/density_0.5.json,2,13211
20/prob20e/d/density_0.5.json,4,11930
20/prob20e/d/density_0.5.json,6,12413
20/prob20e/d/density_0.5.json,8,11121
20/prob20e/d/density_0.5.json,10,11199
20/prob20e/d/density_0.25.json,2,10855
20/prob20e/d/density_0.25.json,4,11443
20/prob20e/d/density_0.25.json,6,12093
20/prob20e/d/density_0.25.json,8,11959
20/prob20e/d/density_0.25.json,10,10010
20/prob20e/d/density_0.75.json,2,13705
20/prob20e/d/density_0.75.json,4,13436
20/prob20e/d/density_0.75.json,6,12903
20/prob20e/d/density_0.75.json,8,13204
20/prob20e/d/density_0.75.json,10,13052
20/prob20e/d/density_0.json,2,7379
20/prob20e/d/density_0.json,4,8478
20/prob20e/d/density_0.json,6,10085
20/prob20e/d/density_0.json,8,8662
20/prob20e/d/density_0.json,10,8718
20/prob20e/e/density_0.1.json,2,8307
20/prob20e/e/density_0.1.json,4,9599
20/prob20e/e/density_0.1.json,6,9729
20/prob20e/e/density_0.1.json,8,9685
20/prob20e/e/density_0.1.json,10,11146
20/prob20e/e/density_0.5.json,2,12547
20/prob20e/e/density_0.5.json,4,12547
20/prob20e/e/density_0.5.json,6,12402
20/prob20e/e/density_0.5.json,8,11318
20/prob20e/e/density_0.5.json,10,11315
20/prob20e/e/density_0.25.json,2,14412
20/prob20e/e/density_0.25.json,4,14412
20/prob20e/e/density_0.25.json,6,12373
20/prob20e/e/density_0.25.json,8,13099
20/prob20e/e/density_0.25.json,10,13699
20/prob20e/e/density_0.75.json,2,12232
20/prob20e/e/density_0.75.json,4,13514
20/prob20e/e/density_0.75.json,6,13514
20/prob20e/e/density_0.75.json,8,13514
20/prob20e/e/density_0.75.json,10,13179
20/prob20e/e/density_0.json,2,7379
20/prob20e/e/density_0.json,4,8478
20/prob20e/e/density_0.json,6,10085
20/prob20e/e/density_0.json,8,8662
20/prob20e/e/density_0.json,10,8718
25/prob25a/a/density_0.1.json,2,14279
25/prob25a/a/density_0.1.json,4,12614
25/prob25a/a/density_0.1.json,6,12545
25/prob25a/a/density_0.1.json,8,13563
25/prob25a/a/density_0.1.json,10,13563
25/prob25a/a/density_0.5.json,2,18626
25/prob25a/a/density_0.5.json,4,16705
25/prob25a/a/density_0.5.json,6,16800
25/prob25a/a/density_0.5.json,8,17377
25/prob25a/a/density_0.5.json,10,17377
25/prob25a/a/density_0.25.json,2,15797
25/prob25a/a/density_0.25.json,4,13297
25/prob25a/a/density_0.25.json,6,13576
25/prob25a/a/density_0.25.json,8,14034
25/prob25a/a/density_0.25.json,10,14034
25/prob25a/a/density_0.75.json,2,18990
25/prob25a/a/density_0.75.json,4,18922
25/prob25a/a/density_0.75.json,6,19047
25/prob25a/a/density_0.75.json,8,19047
25/prob25a/a/density_0.75.json,10,19047
25/prob25a/a/density_0.json,2,10825
25/prob25a/a/density_0.json,4,11292
25/prob25a/a/density_0.json,6,10569
25/prob25a/a/density_0.json,8,10775
25/prob25a/a/density_0.json,10,10775
25/prob25a/b/density_0.1.json,2,14314
25/prob25a/b/density_0.1.json,4,12341
25/prob25a/b/density_0.1.json,6,12759
25/prob25a/b/density_0.1.json,8,13969
25/prob25a/b/density_0.1.json,10,13969
25/prob25a/b/density_0.5.json,2,17918
25/prob25a/b/density_0.5.json,4,16633
25/prob25a/b/density_0.5.json,6,15766
25/prob25a/b/density_0.5.json,8,16423
25/prob25a/b/density_0.5.json,10,16423
25/prob25a/b/density_0.25.json,2,13958
25/prob25a/b/density_0.25.json,4,13671
25/prob25a/b/density_0.25.json,6,13983
25/prob25a/b/density_0.25.json,8,13462
25/prob25a/b/density_0.25.json,10,13462
25/prob25a/b/density_0.75.json,2,18268
25/prob25a/b/density_0.75.json,4,19091
25/prob25a/b/density_0.75.json,6,18690
25/prob25a/b/density_0.75.json,8,18399
25/prob25a/b/density_0.75.json,10,18399
25/prob25a/b/density_0.json,2,10825
25/prob25a/b/density_0.json,4,11292
25/prob25a/b/density_0.json,6,10569
25/prob25a/b/density_0.json,8,10775
25/prob25a/b/density_0.json,10,10775
25/prob25a/c/density_0.1.json,2,11870
25/prob25a/c/density_0.1.json,4,12883
25/prob25a/c/density_0.1.json,6,12183
25/prob25a/c/density_0.1.json,8,14211
25/prob25a/c/density_0.1.json,10,14211
25/prob25a/c/density_0.5.json,2,15937
25/prob25a/c/density_0.5.json,4,16424
25/prob25a/c/density_0.5.json,6,16043
25/prob25a/c/density_0.5.json,8,15423
25/prob25a/c/density_0.5.json,10,15423
25/prob25a/c/density_0.25.json,2,15122
25/prob25a/c/density_0.25.json,4,15921
25/prob25a/c/density_0.25.json,6,14340
25/prob25a/c/density_0.25.json,8,15218
25/prob25a/c/density_0.25.json,10,15218
25/prob25a/c/density_0.75.json,2,18680
25/prob25a/c/density_0.75.json,4,18680
25/prob25a/c/density_0.75.json,6,18680
25/prob25a/c/density_0.75.json,8,18680
25/prob25a/c/density_0.75.json,10,18680
25/prob25a/c/density_0.json,2,10825
25/prob25a/c/density_0.json,4,11292
25/prob25a/c/density_0.json,6,10569
25/prob25a/c/density_0.json,8,10775
25/prob25a/c/density_0.json,10,10775
25/prob25a/d/density_0.1.json,2,13668
25/prob25a/d/density_0.1.json,4,11522
25/prob25a/d/density_0.1.json,6,12258
25/prob25a/d/density_0.1.json,8,11670
25/prob25a/d/density_0.1.json,10,11670
25/prob25a/d/density_0.5.json,2,17606
25/prob25a/d/density_0.5.json,4,18528
25/prob25a/d/density_0.5.json,6,18070
25/prob25a/d/density_0.5.json,8,16896
25/prob25a/d/density_0.5.json,10,16896
25/prob25a/d/density_0.25.json,2,15549
25/prob25a/d/density_0.25.json,4,15130
25/prob25a/d/density_0.25.json,6,14189
25/prob25a/d/density_0.25.json,8,13955
25/prob25a/d/density_0.25.json,10,13955
25/prob25a/d/density_0.75.json,2,17634
25/prob25a/d/density_0.75.json,4,17634
25/prob25a/d/density_0.75.json,6,18874
25/prob25a/d/density_0.75.json,8,18288
25/prob25a/d/density_0.75.json,10,18288
25/prob25a/d/density_0.json,2,10825
25/prob25a/d/density_0.json,4,11292
25/prob25a/d/density_0.json,6,10569
25/prob25a/d/density_0.json,8,10775
25/prob25a/d/density_0.json,10,10775
25/prob25a/e/density_0.1.json,2,12829
25/prob25a/e/density_0.1.json,4,12072
25/prob25a/e/density_0.1.json,6,12829
25/prob25a/e/density_0.1.json,8,14968
25/prob25a/e/density_0.1.json,10,14968
25/prob25a/e/density_0.5.json,2,17201
25/prob25a/e/density_0.5.json,4,15646
25/prob25a/e/density_0.5.json,6,15613
25/prob25a/e/density_0.5.json,8,15803
25/prob25a/e/density_0.5.json,10,15803
25/prob25a/e/density_0.25.json,2,14704
25/prob25a/e/density_0.25.json,4,15386
25/prob25a/e/density_0.25.json,6,15430
25/prob25a/e/density_0.25.json,8,14260
25/prob25a/e/density_0.25.json,10,14260
25/prob25a/e/density_0.75.json,2,17862
25/prob25a/e/density_0.75.json,4,17862
25/prob25a/e/density_0.75.json,6,17862
25/prob25a/e/density_0.75.json,8,18307
25/prob25a/e/density_0.75.json,10,18307
25/prob25a/e/density_0.json,2,10825
25/prob25a/e/density_0.json,4,11292
25/prob25a/e/density_0.json,6,10569
25/prob25a/e/density_0.json,8,10775
25/prob25a/e/density_0.json,10,10775
25/prob25b/a/density_0.1.json,2,14207
25/prob25b/a/density_0.1.json,4,14450
25/prob25b/a/density_0.1.json,6,14710
25/prob25b/a/density_0.1.json,8,15934
25/prob25b/a/density_0.1.json,10,15934
25/prob25b/a/density_0.5.json,2,17281
25/prob25b/a/density_0.5.json,4,17836
25/prob25b/a/density_0.5.json,6,17895
25/prob25b/a/density_0.5.json,8,18272
25/prob25b/a/density_0.5.json,10,18272
25/prob25b/a/density_0.25.json,2,12831
25/prob25b/a/density_0.25.json,4,12658
25/prob25b/a/density_0.25.json,6,13264
25/prob25b/a/density_0.25.json,8,12719
25/prob25b/a/density_0.25.json,10,12719
25/prob25b/a/density_0.75.json,2,18208
25/prob25b/a/density_0.75.json,4,18208
25/prob25b/a/density_0.75.json,6,17913
25/prob25b/a/density_0.75.json,8,17754
25/prob25b/a/density_0.75.json,10,17754
25/prob25b/a/density_0.json,2,9455
25/prob25b/a/density_0.json,4,12010
25/prob25b/a/density_0.json,6,14454
25/prob25b/a/density_0.json,8,16071
25/prob25b/a/density_0.json,10,16071
25/prob25b/b/density_0.1.json,2,13134
25/prob25b/b/density_0.1.json,4,12255
25/prob25b/b/density_0.1.json,6,13519
25/prob25b/b/density_0.1.json,8,13764
25/prob25b/b/density_0.1.json,10,13764
25/prob25b/b/density_0.5.json,2,16692
25/prob25b/b/density_0.5.json,4,17384
25/prob25b/b/density_0.5.json,6,17098
25/prob25b/b/density_0.5.json,8,17365
25/prob25b/b/density_0.5.json,10,17365
25/prob25b/b/density_0.25.json,2,14089
25/prob25b/b/density_0.25.json,4,15202
25/prob25b/b/density_0.25.json,6,14225
25/prob25b/b/density_0.25.json,8,13714
25/prob25b/b/density_0.25.json,10,13714
25/prob25b/b/density_0.75.json,2,17409
25/prob25b/b/density_0.75.json,4,17409
25/prob25b/b/density_0.75.json,6,16888
25/prob25b/b/density_0.75.json,8,18485
25/prob25b/b/density_0.75.json,10,18485
25/prob25b/b/density_0.json,2,9455
25/prob25b/b/density_0.json,4,12010
25/prob25b/b/density_0.json,6,14454
