Instancia,%Inc,Heuristica,Numero iteracion,Costo de iteracion
/25/prob25a/b,0,swap,17,14041
/25/prob25a/b,0,swap,18,13898
/25/prob25a/b,0,swap,19,13567
/25/prob25a/b,0,swap,20,13425
/25/prob25a/b,0,swap,21,13296
/25/prob25a/b,0,swap,22,13174
/25/prob25a/b,0,swap,23,13054
/25/prob25a/b,0,swap,24,12838
/25/prob25a/b,0,swap,25,12723
/25/prob25a/b,0,swap,26,12626
/25/prob25a/b,0,swap,27,12533
/25/prob25a/b,0,swap,28,12451
/25/prob25a/b,0,swap,29,12006
/25/prob25a/b,0,swap,30,11876
/25/prob25a/b,0,swap,31,11338
/25/prob25a/b,0,swap,32,11285
/25/prob25a/b,0,3-opt,0,11285
/25/prob25a/b,0,3-opt,1,11285
/25/prob25a/b,0,swap,0,11285
/25/prob25a/b,0,swap,1,11213
/25/prob25a/b,0,swap,2,11154
/25/prob25a/b,0,swap,3,11116
/25/prob25a/b,0,swap,4,11089
/25/prob25a/b,0,swap,5,11065
/25/prob25a/b,0,swap,6,11042
/25/prob25a/b,0,swap,7,10925
/25/prob25a/b,0,swap,8,10907
/25/prob25a/b,0,swap,9,10892
/25/prob25a/b,0,swap,10,10883
/25/prob25a/b,0,swap,11,10876
/25/prob25a/b,0,swap,12,10869
/25/prob25a/b,0,swap,13,10854
/25/prob25a/b,0,swap,14,10840
/25/prob25a/b,0,swap,15,10832
/25/prob25a/b,0,swap,16,10825
/25/prob25a/b,0,swap,17,10790
/25/prob25a/b,0,swap,18,10516
/25/prob25a/b,0,swap,19,10441
/25/prob25a/b,0,swap,20,10365
/25/prob25a/b,0,swap,21,10300
/25/prob25a/b,0,swap,22,9914
/25/prob25a/b,0,swap,23,9808
/25/prob25a/b,0,swap,24,9750
/25/prob25a/b,0,swap,25,9712
/25/prob25a/b,0,swap,26,9687
/25/prob25a/b,0,swap,27,9673
/25/prob25a/b,0,swap,28,9669
/25/prob25a/b,0,swap,29,9665
/25/prob25a/b,0,swap,30,9662
/25/prob25a/b,0,swap,31,9662
/25/prob25a/b,0,3-opt,0,9662
/25/prob25a/b,0,3-opt,1,9662
/25/prob25a/b,0,swap,0,9662
/25/prob25a/b,0,swap,1,9662
/25/prob25a/b,0,3-opt,0,9662
/25/prob25a/b,0,3-opt,1,9662
/25/prob25a/b,0,swap,0,9662
/25/prob25a/b,0,swap,1,9662
/25/prob25a/b,0,3-opt,0,9662
/25/prob25a/b,0,3-opt,1,9662
/25/prob25a/c,0.1,swap,0,26924
/25/prob25a/c,0.1,swap,1,25408
/25/prob25a/c,0.1,swap,2,24246
/25/prob25a/c,0.1,swap,3,23268
/25/prob25a/c,0.1,swap,4,22297
/25/prob25a/c,0.1,swap,5,21464
/25/prob25a/c,0.1,swap,6,20756
/25/prob25a/c,0.1,swap,7,20252
/25/prob25a/c,0.1,swap,8,19754
/25/prob25a/c,0.1,swap,9,18847
/25/prob25a/c,0.1,swap,10,18353
/25/prob25a/c,0.1,swap,11,17865
/25/prob25a/c,0.1,swap,12,17149
/25/prob25a/c,0.1,swap,13,16683
/25/prob25a/c,0.1,swap,14,16333
/25/prob25a/c,0.1,swap,15,16107
/25/prob25a/c,0.1,swap,16,15910
/25/prob25a/c,0.1,swap,17,15712
/25/prob25a/c,0.1,swap,18,15570
/25/prob25a/c,0.1,swap,19,15404
/25/prob25a/c,0.1,swap,20,15255
/25/prob25a/c,0.1,swap,21,15037
/25/prob25a/c,0.1,swap,22,14902
/25/prob25a/c,0.1,swap,23,14833
/25/prob25a/c,0.1,swap,24,14766
/25/prob25a/c,0.1,swap,25,14703
/25/prob25a/c,0.1,swap,26,14646
/25/prob25a/c,0.1,swap,27,14594
/25/prob25a/c,0.1,swap,28,14474
/25/prob25a/c,0.1,swap,29,14433
/25/prob25a/c,0.1,swap,30,14261
/25/prob25a/c,0.1,swap,31,14134
/25/prob25a/c,0.1,swap,32,14056
/25/prob25a/c,0.1,3-opt,0,14056
/25/prob25a/c,0.1,3-opt,1,14056
/25/prob25a/c,0.1,swap,0,14056
/25/prob25a/c,0.1,swap,1,13994
/25/prob25a/c,0.1,swap,2,13964
/25/prob25a/c,0.1,swap,3,13893
/25/prob25a/c,0.1,swap,4,13862
/25/prob25a/c,0.1,swap,5,13836
/25/prob25a/c,0.1,swap,6,13823
/25/prob25a/c,0.1,swap,7,13823
/25/prob25a/c,0.1,3-opt,0,13823
/25/prob25a/c,0.1,3-opt,1,13823
/25/prob25a/c,0.1,swap,0,13823
/25/prob25a/c,0.1,swap,1,13823
/25/prob25a/c,0.1,3-opt,0,13823
/25/prob25a/c,0.1,3-opt,1,13823
/25/prob25a/c,0.1,swap,0,13823
/25/prob25a/c,0.1,swap,1,13823
/25/prob25a/c,0.1,3-opt,0,13823
/25/prob25a/c,0.1,3-opt,1,13823
/25/prob25a/c,0.5,swap,0,26924
/25/prob25a/c,0.5,swap,1,25408
/25/prob25a/c,0.5,swap,2,24246
/25/prob25a/c,0.5,swap,3,23268
/25/prob25a/c,0.5,swap,4,22389
/25/prob25a/c,0.5,swap,5,21556
/25/prob25a/c,0.5,swap,6,21062
/25/prob25a/c,0.5,swap,7,20579
/25/prob25a/c,0.5,swap,8,20377
/25/prob25a/c,0.5,swap,9,20178
/25/prob25a/c,0.5,swap,10,20010
/25/prob25a/c,0.5,swap,11,19994
/25/prob25a/c,0.5,swap,12,19988
/25/prob25a/c,0.5,swap,13,19951
/25/prob25a/c,0.5,swap,14,19868
/25/prob25a/c,0.5,swap,15,19850
/25/prob25a/c,0.5,swap,16,19831
/25/prob25a/c,0.5,swap,17,19831
/25/prob25a/c,0.5,3-opt,0,19831
/25/prob25a/c,0.5,3-opt,1,17586
/25/prob25a/c,0.5,3-opt,2,17309
/25/prob25a/c,0.5,3-opt,3,17114
/25/prob25a/c,0.5,3-opt,4,17089
/25/prob25a/c,0.5,3-opt,5,16881
/25/prob25a/c,0.5,3-opt,6,16806
/25/prob25a/c,0.5,swap,0,16806
/25/prob25a/c,0.5,swap,1,16695
/25/prob25a/c,0.5,swap,2,16671
/25/prob25a/c,0.5,swap,3,16654
/25/prob25a/c,0.5,swap,4,16654
/25/prob25a/c,0.5,3-opt,0,16654
/25/prob25a/c,0.5,3-opt,1,16654
/25/prob25a/c,0.5,swap,0,16654
/25/prob25a/c,0.5,swap,1,16654
/25/prob25a/c,0.5,3-opt,0,16654
/25/prob25a/c,0.5,3-opt,1,16654
/25/prob25a/c,0.5,swap,0,16654
/25/prob25a/c,0.5,swap,1,16654
/25/prob25a/c,0.5,3-opt,0,16654
/25/prob25a/c,0.5,3-opt,1,16654
/25/prob25a/c,0.25,swap,0,26924
/25/prob25a/c,0.25,swap,1,25408
/25/prob25a/c,0.25,swap,2,24246
/25/prob25a/c,0.25,swap,3,23217
/25/prob25a/c,0.25,swap,4,22239
/25/prob25a/c,0.25,swap,5,21360
/25/prob25a/c,0.25,swap,6,20804
/25/prob25a/c,0.25,swap,7,20310
/25/prob25a/c,0.25,swap,8,19844
/25/prob25a/c,0.25,swap,9,19396
/25/prob25a/c,0.25,swap,10,18976
/25/prob25a/c,0.25,swap,11,18716
/25/prob25a/c,0.25,swap,12,18457
/25/prob25a/c,0.25,swap,13,17892
/25/prob25a/c,0.25,swap,14,17677
/25/prob25a/c,0.25,swap,15,17521
/25/prob25a/c,0.25,swap,16,17375
/25/prob25a/c,0.25,swap,17,17234
/25/prob25a/c,0.25,swap,18,17152
/25/prob25a/c,0.25,swap,19,17086
/25/prob25a/c,0.25,swap,20,17010
/25/prob25a/c,0.25,swap,21,16960
/25/prob25a/c,0.25,swap,22,16815
/25/prob25a/c,0.25,swap,23,16744
/25/prob25a/c,0.25,swap,24,16706
/25/prob25a/c,0.25,swap,25,16375
/25/prob25a/c,0.25,swap,26,16339
/25/prob25a/c,0.25,swap,27,16312
/25/prob25a/c,0.25,swap,28,16229
/25/prob25a/c,0.25,swap,29,16229
/25/prob25a/c,0.25,3-opt,0,16229
/25/prob25a/c,0.25,3-opt,1,15624
/25/prob25a/c,0.25,3-opt,2,15624
/25/prob25a/c,0.25,swap,0,15624
/25/prob25a/c,0.25,swap,1,15461
/25/prob25a/c,0.25,swap,2,15427
/25/prob25a/c,0.25,swap,3,15420
/25/prob25a/c,0.25,swap,4,15420
/25/prob25a/c,0.25,3-opt,0,15420
/25/prob25a/c,0.25,3-opt,1,15420
/25/prob25a/c,0.25,swap,0,15420
/25/prob25a/c,0.25,swap,1,15420
/25/prob25a/c,0.25,3-opt,0,15420
/25/prob25a/c,0.25,3-opt,1,15420
/25/prob25a/c,0.25,swap,0,15420
/25/prob25a/c,0.25,swap,1,15420
/25/prob25a/c,0.25,3-opt,0,15420
/25/prob25a/c,0.25,3-opt,1,15420
/25/prob25a/c,0.75,swap,0,26924
/25/prob25a/c,0.75,swap,1,26703
/25/prob25a/c,0.75,swap,2,26345
/25/prob25a/c,0.75,swap,3,26197
/25/prob25a/c,0.75,swap,4,26197
/25/prob25a/c,0.75,3-opt,0,26197
/25/prob25a/c,0.75,3-opt,1,23812
/25/prob25a/c,0.75,3-opt,2,22087
/25/prob25a/c,0.75,3-opt,3,21022
/25/prob25a/c,0.75,3-opt,4,20596
/25/prob25a/c,0.75,3-opt,5,20217
/25/prob25a/c,0.75,3-opt,6,19590
/25/prob25a/c,0.75,swap,0,19590
/25/prob25a/c,0.75,swap,1,19274
/25/prob25a/c,0.75,swap,2,19274
/25/prob25a/c,0.75,3-opt,0,19274
/25/prob25a/c,0.75,3-opt,1,19185
/25/prob25a/c,0.75,3-opt,2,19167
/25/prob25a/c,0.75,3-opt,3,19167
/25/prob25a/c,0.75,swap,0,19167
/25/prob25a/c,0.75,swap,1,18680
/25/prob25a/c,0.75,swap,2,18680
/25/prob25a/c,0.75,3-opt,0,18680
/25/prob25a/c,0.75,3-opt,1,18680
/25/prob25a/c,0.75,swap,0,18680
/25/prob25a/c,0.75,swap,1,18680
/25/prob25a/c,0.75,3-opt,0,18680
/25/prob25a/c,0.75,3-opt,1,18680
/25/prob25a/c,0.75,swap,0,18680
/25/prob25a/c,0.75,swap,1,18680
/25/prob25a/c,0.75,3-opt,0,18680
/25/prob25a/c,0.75,3-opt,1,18680
/25/prob25a/c,0,swap,0,26924
/25/prob25a/c,0,swap,1,25408
/25/prob25a/c,0,swap,2,23910
/25/prob25a/c,0,swap,3,22748
/25/prob25a/c,0,swap,4,21678
/25/prob25a/c,0,swap,5,20500
/25/prob25a/c,0,swap,6,19462
/25/prob25a/c,0,swap,7,18484
/25/prob25a/c,0,swap,8,17651
/25/prob25a/c,0,swap,9,17121
/25/prob25a/c,0,swap,10,16420
/25/prob25a/c,0,swap,11,15926
/25/prob25a/c,0,swap,12,15464
/25/prob25a/c,0,swap,13,15011
/25/prob25a/c,0,swap,14,14698
/25/prob25a/c,0,swap,15,14459
/25/prob25a/c,0,swap,16,14241
/25/prob25a/c,0,swap,17,14041
/25/prob25a/c,0,swap,18,13898
/25/prob25a/c,0,swap,19,13567
/25/prob25a/c,0,swap,20,13425
/25/prob25a/c,0,swap,21,13296
/25/prob25a/c,0,swap,22,13174
/25/prob25a/c,0,swap,23,13054
/25/prob25a/c,0,swap,24,12838
/25/prob25a/c,0,swap,25,12723
/25/prob25a/c,0,swap,26,12626
/25/prob25a/c,0,swap,27,12533
/25/prob25a/c,0,swap,28,12451
/25/prob25a/c,0,swap,29,12006
/25/prob25a/c,0,swap,30,11876
/25/prob25a/c,0,swap,31,11338
/25/prob25a/c,0,swap,32,11285
/25/prob25a/c,0,3-opt,0,11285
/25/prob25a/c,0,3-opt,1,11285
/25/prob25a/c,0,swap,0,11285
/25/prob25a/c,0,swap,1,11213
/25/prob25a/c,0,swap,2,11154
/25/prob25a/c,0,swap,3,11116
/25/prob25a/c,0,swap,4,11089
/25/prob25a/c,0,swap,5,11065
/25/prob25a/c,0,swap,6,11042
/25/prob25a/c,0,swap,7,10925
/25/prob25a/c,0,swap,8,10907
/25/prob25a/c,0,swap,9,10892
/25/prob25a/c,0,swap,10,10883
/25/prob25a/c,0,swap,11,10876
/25/prob25a/c,0,swap,12,10869
/25/prob25a/c,0,swap,13,10854
/25/prob25a/c,0,swap,14,10840
/25/prob25a/c,0,swap,15,10832
/25/prob25a/c,0,swap,16,10825
/25/prob25a/c,0,swap,17,10790
/25/prob25a/c,0,swap,18,10516
/25/prob25a/c,0,swap,19,10441
/25/prob25a/c,0,swap,20,10365
/25/prob25a/c,0,swap,21,10300
/25/prob25a/c,0,swap,22,9914
/25/prob25a/c,0,swap,23,9808
/25/prob25a/c,0,swap,24,9750
/25/prob25a/c,0,swap,25,9712
/25/prob25a/c,0,swap,26,9687
/25/prob25a/c,0,swap,27,9673
/25/prob25a/c,0,swap,28,9669
/25/prob25a/c,0,swap,29,9665
/25/prob25a/c,0,swap,30,9662
/25/prob25a/c,0,swap,31,9662
/25/prob25a/c,0,3-opt,0,9662
/25/prob25a/c,0,3-opt,1,9662
/25/prob25a/c,0,swap,0,9662
/25/prob25a/c,0,swap,1,9662
/25/prob25a/c,0,3-opt,0,9662
/25/prob25a/c,0,3-opt,1,9662
/25/prob25a/c,0,swap,0,9662
/25/prob25a/c,0,swap,1,9662
/25/prob25a/c,0,3-opt,0,9662
/25/prob25a/c,0,3-opt,1,9662
/25/prob25a/d,0.1,swap,0,26924
/25/prob25a/d,0.1,swap,1,25408
/25/prob25a/d,0.1,swap,2,23910
/25/prob25a/d,0.1,swap,3,22748
/25/prob25a/d,0.1,swap,4,21678
/25/prob25a/d,0.1,swap,5,20500
/25/prob25a/d,0.1,swap,6,19471
/25/prob25a/d,0.1,swap,7,18493
/25/prob25a/d,0.1,swap,8,17660
/25/prob25a/d,0.1,swap,9,17166
/25/prob25a/d,0.1,swap,10,16713
/25/prob25a/d,0.1,swap,11,16403
/25/prob25a/d,0.1,swap,12,16117
/25/prob25a/d,0.1,swap,13,15493
/25/prob25a/d,0.1,swap,14,15289
/25/prob25a/d,0.1,swap,15,15102
/25/prob25a/d,0.1,swap,16,14819
/25/prob25a/d,0.1,swap,17,14672
/25/prob25a/d,0.1,swap,18,14530
/25/prob25a/d,0.1,swap,19,14414
/25/prob25a/d,0.1,swap,20,14311
/25/prob25a/d,0.1,swap,21,14234
/25/prob25a/d,0.1,swap,22,14175
/25/prob25a/d,0.1,swap,23,14122
/25/prob25a/d,0.1,swap,24,14066
/25/prob25a/d,0.1,swap,25,14017
/25/prob25a/d,0.1,swap,26,13968
/25/prob25a/d,0.1,swap,27,13927
/25/prob25a/d,0.1,swap,28,13895
/25/prob25a/d,0.1,swap,29,13835
/25/prob25a/d,0.1,swap,30,13783
/25/prob25a/d,0.1,swap,31,13690
/25/prob25a/d,0.1,swap,32,13677
/25/prob25a/d,0.1,3-opt,0,13677
/25/prob25a/d,0.1,3-opt,1,13677
/25/prob25a/d,0.1,swap,0,13677
/25/prob25a/d,0.1,swap,1,13668
/25/prob25a/d,0.1,swap,2,13668
/25/prob25a/d,0.1,3-opt,0,13668
/25/prob25a/d,0.1,3-opt,1,13668
/25/prob25a/d,0.1,swap,0,13668
/25/prob25a/d,0.1,swap,1,13668
/25/prob25a/d,0.1,3-opt,0,13668
/25/prob25a/d,0.1,3-opt,1,13668
/25/prob25a/d,0.1,swap,0,13668
/25/prob25a/d,0.1,swap,1,13668
/25/prob25a/d,0.1,3-opt,0,13668
/25/prob25a/d,0.1,3-opt,1,13668
/25/prob25a/d,0.5,swap,0,26924
/25/prob25a/d,0.5,swap,1,26045
/25/prob25a/d,0.5,swap,2,25701
/25/prob25a/d,0.5,swap,3,25397
/25/prob25a/d,0.5,swap,4,25152
/25/prob25a/d,0.5,swap,5,25004
/25/prob25a/d,0.5,swap,6,25004
/25/prob25a/d,0.5,3-opt,0,25004
/25/prob25a/d,0.5,3-opt,1,22577
/25/prob25a/d,0.5,3-opt,2,21147
/25/prob25a/d,0.5,3-opt,3,20243
/25/prob25a/d,0.5,3-opt,4,19734
/25/prob25a/d,0.5,3-opt,5,19450
/25/prob25a/d,0.5,3-opt,6,19330
/25/prob25a/d,0.5,swap,0,19330
/25/prob25a/d,0.5,swap,1,18953
/25/prob25a/d,0.5,swap,2,18742
/25/prob25a/d,0.5,swap,3,18647
/25/prob25a/d,0.5,swap,4,18625
/25/prob25a/d,0.5,swap,5,18620
/25/prob25a/d,0.5,swap,6,18620
/25/prob25a/d,0.5,3-opt,0,18620
/25/prob25a/d,0.5,3-opt,1,18585
/25/prob25a/d,0.5,3-opt,2,18582
/25/prob25a/d,0.5,3-opt,3,18582
/25/prob25a/d,0.5,swap,0,18582
/25/prob25a/d,0.5,swap,1,18528
/25/prob25a/d,0.5,swap,2,18528
/25/prob25a/d,0.5,3-opt,0,18528
/25/prob25a/d,0.5,3-opt,1,18528
/25/prob25a/d,0.5,swap,0,18528
/25/prob25a/d,0.5,swap,1,18528
/25/prob25a/d,0.5,3-opt,0,18528
/25/prob25a/d,0.5,3-opt,1,18528
/25/prob25a/d,0.5,swap,0,18528
/25/prob25a/d,0.5,swap,1,18528
/25/prob25a/d,0.5,3-opt,0,18528
/25/prob25a/d,0.5,3-opt,1,18528
/25/prob25a/d,0.25,swap,0,26924
/25/prob25a/d,0.25,swap,1,25408
/25/prob25a/d,0.25,swap,2,23910
/25/prob25a/d,0.25,swap,3,22881
/25/prob25a/d,0.25,swap,4,21903
/25/prob25a/d,0.25,swap,5,21024
/25/prob25a/d,0.25,swap,6,20191
/25/prob25a/d,0.25,swap,7,19490
/25/prob25a/d,0.25,swap,8,18979
/25/prob25a/d,0.25,swap,9,18361
/25/prob25a/d,0.25,swap,10,17889
/25/prob25a/d,0.25,swap,11,17571
/25/prob25a/d,0.25,swap,12,17289
/25/prob25a/d,0.25,swap,13,17056
/25/prob25a/d,0.25,swap,14,16852
/25/prob25a/d,0.25,swap,15,16710
/25/prob25a/d,0.25,swap,16,16409
/25/prob25a/d,0.25,swap,17,16279
/25/prob25a/d,0.25,swap,18,16179
/25/prob25a/d,0.25,swap,19,16142
/25/prob25a/d,0.25,swap,20,16116
/25/prob25a/d,0.25,swap,21,16094
/25/prob25a/d,0.25,swap,22,15968
/25/prob25a/d,0.25,swap,23,15940
/25/prob25a/d,0.25,swap,24,15929
/25/prob25a/d,0.25,swap,25,15891
/25/prob25a/d,0.25,swap,26,15891
/25/prob25a/d,0.25,3-opt,0,15891
/25/prob25a/d,0.25,3-opt,1,15650
/25/prob25a/d,0.25,3-opt,2,15650
/25/prob25a/d,0.25,swap,0,15650
/25/prob25a/d,0.25,swap,1,15569
/25/prob25a/d,0.25,swap,2,15567
/25/prob25a/d,0.25,swap,3,15549
/25/prob25a/d,0.25,swap,4,15549
/25/prob25a/d,0.25,3-opt,0,15549
/25/prob25a/d,0.25,3-opt,1,15549
/25/prob25a/d,0.25,swap,0,15549
/25/prob25a/d,0.25,swap,1,15549
/25/prob25a/d,0.25,3-opt,0,15549
/25/prob25a/d,0.25,3-opt,1,15549
/25/prob25a/d,0.25,swap,0,15549
/25/prob25a/d,0.25,swap,1,15549
/25/prob25a/d,0.25,3-opt,0,15549
/25/prob25a/d,0.25,3-opt,1,15549
/25/prob25a/d,0.75,swap,0,26924
/25/prob25a/d,0.75,swap,1,26078
/25/prob25a/d,0.75,swap,2,25377
/25/prob25a/d,0.75,swap,3,25033
/25/prob25a/d,0.75,swap,4,24788
/25/prob25a/d,0.75,swap,5,24581
/25/prob25a/d,0.75,swap,6,24433
/25/prob25a/d,0.75,swap,7,24379
/25/prob25a/d,0.75,swap,8,24370
/25/prob25a/d,0.75,swap,9,24370
/25/prob25a/d,0.75,3-opt,0,24370
/25/prob25a/d,0.75,3-opt,1,21910
/25/prob25a/d,0.75,3-opt,2,20439
/25/prob25a/d,0.75,3-opt,3,19426
/25/prob25a/d,0.75,3-opt,4,19052
/25/prob25a/d,0.75,3-opt,5,18858
/25/prob25a/d,0.75,3-opt,6,18858
/25/prob25a/d,0.75,swap,0,18858
/25/prob25a/d,0.75,swap,1,18110
/25/prob25a/d,0.75,swap,2,17898
/25/prob25a/d,0.75,swap,3,17785
/25/prob25a/d,0.75,swap,4,17708
/25/prob25a/d,0.75,swap,5,17634
/25/prob25a/d,0.75,swap,6,17634
/25/prob25a/d,0.75,3-opt,0,17634
/25/prob25a/d,0.75,3-opt,1,17634
/25/prob25a/d,0.75,swap,0,17634
/25/prob25a/d,0.75,swap,1,17634
/25/prob25a/d,0.75,3-opt,0,17634
/25/prob25a/d,0.75,3-opt,1,17634
/25/prob25a/d,0.75,swap,0,17634
/25/prob25a/d,0.75,swap,1,17634
/25/prob25a/d,0.75,3-opt,0,17634
/25/prob25a/d,0.75,3-opt,1,17634
/25/prob25a/d,0,swap,0,26924
/25/prob25a/d,0,swap,1,25408
/25/prob25a/d,0,swap,2,23910
/25/prob25a/d,0,swap,3,22748
/25/prob25a/d,0,swap,4,21678
/25/prob25a/d,0,swap,5,20500
/25/prob25a/d,0,swap,6,19462
/25/prob25a/d,0,swap,7,18484
/25/prob25a/d,0,swap,8,17651
/25/prob25a/d,0,swap,9,17121
/25/prob25a/d,0,swap,10,16420
/25/prob25a/d,0,swap,11,15926
/25/prob25a/d,0,swap,12,15464
/25/prob25a/d,0,swap,13,15011
/25/prob25a/d,0,swap,14,14698
/25/prob25a/d,0,swap,15,14459
/25/prob25a/d,0,swap,16,14241
/25/prob25a/d,0,swap,17,14041
/25/prob25a/d,0,swap,18,13898
/25/prob25a/d,0,swap,19,13567
/25/prob25a/d,0,swap,20,13425
/25/prob25a/d,0,swap,21,13296
/25/prob25a/d,0,swap,22,13174
/25/prob25a/d,0,swap,23,13054
/25/prob25a/d,0,swap,24,12838
/25/prob25a/d,0,swap,25,12723
/25/prob25a/d,0,swap,26,12626
/25/prob25a/d,0,swap,27,12533
/25/prob25a/d,0,swap,28,12451
/25/prob25a/d,0,swap,29,12006
/25/prob25a/d,0,swap,30,11876
/25/prob25a/d,0,swap,31,11338
/25/prob25a/d,0,swap,32,11285
/25/prob25a/d,0,3-opt,0,11285
/25/prob25a/d,0,3-opt,1,11285
/25/prob25a/d,0,swap,0,11285
/25/prob25a/d,0,swap,1,11213
/25/prob25a/d,0,swap,2,11154
/25/prob25a/d,0,swap,3,11116
/25/prob25a/d,0,swap,4,11089
/25/prob25a/d,0,swap,5,11065
/25/prob25a/d,0,swap,6,11042
/25/prob25a/d,0,swap,7,10925
/25/prob25a/d,0,swap,8,10907
/25/prob25a/d,0,swap,9,10892
/25/prob25a/d,0,swap,10,10883
/25/prob25a/d,0,swap,11,10876
/25/prob25a/d,0,swap,12,10869
/25/prob25a/d,0,swap,13,10854
/25/prob25a/d,0,swap,14,10840
/25/prob25a/d,0,swap,15,10832
/25/prob25a/d,0,swap,16,10825
/25/prob25a/d,0,swap,17,10790
/25/prob25a/d,0,swap,18,10516
/25/prob25a/d,0,swap,19,10441
/25/prob25a/d,0,swap,20,10365
/25/prob25a/d,0,swap,21,10300
/25/prob25a/d,0,swap,22,9914
/25/prob25a/d,0,swap,23,9808
/25/prob25a/d,0,swap,24,9750
/25/prob25a/d,0,swap,25,9712
/25/prob25a/d,0,swap,26,9687
/25/prob25a/d,0,swap,27,9673
/25/prob25a/d,0,swap,28,9669
/25/prob25a/d,0,swap,29,9665
/25/prob25a/d,0,swap,30,9662
/25/prob25a/d,0,swap,31,9662
/25/prob25a/d,0,3-opt,0,9662
/25/prob25a/d,0,3-opt,1,9662
/25/prob25a/d,0,swap,0,9662
/25/prob25a/d,0,swap,1,9662
/25/prob25a/d,0,3-opt,0,9662
/25/prob25a/d,0,3-opt,1,9662
/25/prob25a/d,0,swap,0,9662
/25/prob25a/d,0,swap,1,9662
/25/prob25a/d,0,3-opt,0,9662
/25/prob25a/d,0,3-opt,1,9662
/25/prob25a/e,0.1,swap,0,26924
/25/prob25a/e,0.1,swap,1,25408
/25/prob25a/e,0.1,swap,2,23910
/25/prob25a/e,0.1,swap,3,22748
/25/prob25a/e,0.1,swap,4,21719
/25/prob25a/e,0.1,swap,5,20741
/25/prob25a/e,0.1,swap,6,19862
/25/prob25a/e,0.1,swap,7,19029
/25/prob25a/e,0.1,swap,8,18535
/25/prob25a/e,0.1,swap,9,18069
/25/prob25a/e,0.1,swap,10,17616
/25/prob25a/e,0.1,swap,11,17166
/25/prob25a/e,0.1,swap,12,16856
/25/prob25a/e,0.1,swap,13,16647
/25/prob25a/e,0.1,swap,14,16445
/25/prob25a/e,0.1,swap,15,16297
/25/prob25a/e,0.1,swap,16,16178
/25/prob25a/e,0.1,swap,17,15987
/25/prob25a/e,0.1,swap,18,15614
/25/prob25a/e,0.1,swap,19,15232
/25/prob25a/e,0.1,swap,20,15160
/25/prob25a/e,0.1,swap,21,15123
/25/prob25a/e,0.1,swap,22,15085
/25/prob25a/e,0.1,swap,23,14982
/25/prob25a/e,0.1,swap,24,14912
/25/prob25a/e,0.1,swap,25,14878
/25/prob25a/e,0.1,swap,26,14582
/25/prob25a/e,0.1,swap,27,14559
/25/prob25a/e,0.1,swap,28,14537
/25/prob25a/e,0.1,swap,29,14420
/25/prob25a/e,0.1,swap,30,14401
/25/prob25a/e,0.1,swap,31,14385
/25/prob25a/e,0.1,swap,32,14183
/25/prob25a/e,0.1,3-opt,0,14183
/25/prob25a/e,0.1,3-opt,1,14183
/25/prob25a/e,0.1,swap,0,14183
/25/prob25a/e,0.1,swap,1,13420
/25/prob25a/e,0.1,swap,2,12933
/25/prob25a/e,0.1,swap,3,12918
/25/prob25a/e,0.1,swap,4,12904
/25/prob25a/e,0.1,swap,5,12891
/25/prob25a/e,0.1,swap,6,12853
/25/prob25a/e,0.1,swap,7,12844
/25/prob25a/e,0.1,swap,8,12835
/25/prob25a/e,0.1,swap,9,12829
/25/prob25a/e,0.1,swap,10,12829
/25/prob25a/e,0.1,3-opt,0,12829
/25/prob25a/e,0.1,3-opt,1,12829
/25/prob25a/e,0.1,swap,0,12829
/25/prob25a/e,0.1,swap,1,12829
/25/prob25a/e,0.1,3-opt,0,12829
/25/prob25a/e,0.1,3-opt,1,12829
/25/prob25a/e,0.1,swap,0,12829
/25/prob25a/e,0.1,swap,1,12829
/25/prob25a/e,0.1,3-opt,0,12829
/25/prob25a/e,0.1,3-opt,1,12829
/25/prob25a/e,0.5,swap,0,26924
/25/prob25a/e,0.5,swap,1,25426
/25/prob25a/e,0.5,swap,2,24529
/25/prob25a/e,0.5,swap,3,23681
/25/prob25a/e,0.5,swap,4,22980
/25/prob25a/e,0.5,swap,5,22380
/25/prob25a/e,0.5,swap,6,21929
/25/prob25a/e,0.5,swap,7,21522
/25/prob25a/e,0.5,swap,8,21129
/25/prob25a/e,0.5,swap,9,20825
/25/prob25a/e,0.5,swap,10,20655
/25/prob25a/e,0.5,swap,11,20488
/25/prob25a/e,0.5,swap,12,20358
/25/prob25a/e,0.5,swap,13,20304
/25/prob25a/e,0.5,swap,14,20304
/25/prob25a/e,0.5,3-opt,0,20304
/25/prob25a/e,0.5,3-opt,1,18821
/25/prob25a/e,0.5,3-opt,2,18348
/25/prob25a/e,0.5,3-opt,3,18217
/25/prob25a/e,0.5,3-opt,4,17764
/25/prob25a/e,0.5,3-opt,5,17746
/25/prob25a/e,0.5,3-opt,6,17746
/25/prob25a/e,0.5,swap,0,17746
/25/prob25a/e,0.5,swap,1,17424
/25/prob25a/e,0.5,swap,2,17328
/25/prob25a/e,0.5,swap,3,17255
/25/prob25a/e,0.5,swap,4,17201
/25/prob25a/e,0.5,swap,5,17201
/25/prob25a/e,0.5,3-opt,0,17201
/25/prob25a/e,0.5,3-opt,1,17201
/25/prob25a/e,0.5,swap,0,17201
/25/prob25a/e,0.5,swap,1,17201
/25/prob25a/e,0.5,3-opt,0,17201
